entry_time,exit_time,entry_price,exit_price,stop_loss,pnl_pct,capital,resultado
2020-03-12 11:00:00,2020-03-12 23:00:00,6014.9,5423.698571428571,5423.698571428571,-9.8289,3837.16,STOP LOSS
2020-03-13 02:00:00,2020-03-15 22:00:00,4131.23,5906.85,3184.1471428571426,42.9804,5486.38,WIN
2020-03-16 08:00:00,2020-03-19 10:00:00,4789.99,5594.99,4344.49,16.8059,6408.42,WIN
2020-03-22 13:00:00,2020-03-22 23:00:00,6018.05,5768.320000000001,5768.320000000001,-4.1497,6142.49,STOP LOSS
2020-03-28 00:00:00,2020-03-28 03:00:00,6359.11,6184.795714285714,6184.795714285714,-2.7412,5974.11,STOP LOSS
2020-03-28 04:00:00,2020-03-29 19:00:00,6116.88,5923.075714285715,5923.075714285715,-3.1684,5784.83,STOP LOSS
2020-03-29 20:00:00,2020-04-01 23:00:00,5906.39,6520.76,5753.831428571429,10.4018,6386.56,WIN
2020-04-07 21:00:00,2020-04-10 05:00:00,7119.62,6937.402857142857,6937.402857142857,-2.5594,6223.1,STOP LOSS
2020-04-10 06:00:00,2020-04-10 13:00:00,6954.69,6816.108571428571,6816.108571428571,-1.9926,6099.1,STOP LOSS
2020-04-11 15:00:00,2020-04-12 13:00:00,6816.96,6910.03,6735.360000000001,1.3653,6182.37,WIN
2020-04-15 11:00:00,2020-04-15 12:00:00,6785.89,6682.647142857143,6682.647142857143,-1.5214,6088.31,STOP LOSS
2020-04-15 13:00:00,2020-04-15 23:00:00,6713.67,6605.37,6605.37,-1.6131,5990.1,STOP LOSS
2020-04-16 01:00:00,2020-04-16 08:00:00,6573.04,6893.24,6439.551428571429,4.8714,6281.9,WIN
2020-04-20 11:00:00,2020-04-20 12:00:00,7076.45,6958.71,6958.71,-1.6638,6177.38,STOP LOSS
2020-04-20 18:00:00,2020-04-22 07:00:00,6872.58,6934.28,6702.389999999999,0.8978,6232.84,WIN
2020-05-03 15:00:00,2020-05-04 05:00:00,8768.55,8539.929999999998,8539.929999999998,-2.6073,6070.33,STOP LOSS
2020-05-04 06:00:00,2020-05-05 05:00:00,8606.11,9045.85,8390.245714285715,5.1096,6380.5,WIN
2020-05-09 07:00:00,2020-05-10 00:00:00,9697.55,9477.90857142857,9477.90857142857,-2.2649,6235.99,STOP LOSS
2020-05-10 01:00:00,2020-05-10 16:00:00,8703.56,8311.802857142857,8311.802857142857,-4.5011,5955.3,STOP LOSS
2020-05-15 03:00:00,2020-05-15 20:00:00,9490.1,9177.07142857143,9177.07142857143,-3.2985,5758.86,STOP LOSS
2020-05-15 21:00:00,2020-05-17 13:00:00,9250.29,9768.75,9000.627142857144,5.6048,6081.64,WIN
2020-05-18 09:00:00,2020-05-19 09:00:00,9591.57,9804.07,9364.024285714286,2.2155,6216.37,WIN
2020-05-20 16:00:00,2020-05-21 14:00:00,9414.51,9206.18,9206.18,-2.2129,6078.82,STOP LOSS
2020-05-21 15:00:00,2020-05-21 18:00:00,9084.14,8851.64857142857,8851.64857142857,-2.5593,5923.24,STOP LOSS
2020-05-21 19:00:00,2020-05-22 16:00:00,8832.09,9222.95,8537.125714285714,4.4255,6185.37,WIN
2020-05-24 12:00:00,2020-05-24 16:00:00,9119.0,8993.172857142858,8993.172857142858,-1.3798,6100.02,STOP LOSS
2020-05-24 17:00:00,2020-05-24 23:00:00,8938.11,8777.308571428572,8777.308571428572,-1.7991,5990.28,STOP LOSS
2020-05-25 00:00:00,2020-05-25 20:00:00,8718.14,8928.06,8472.247142857143,2.4079,6134.52,WIN
2020-05-26 13:00:00,2020-05-27 09:00:00,8816.76,8930.0,8671.832857142857,1.2844,6213.31,WIN
2020-05-29 11:00:00,2020-05-30 05:00:00,9365.0,9515.36,9202.454285714286,1.6056,6313.06,WIN
2020-06-02 16:00:00,2020-06-03 11:00:00,9468.08,9591.77,9218.667142857143,1.3064,6395.54,WIN
2020-06-05 11:00:00,2020-06-07 12:00:00,9700.32,9526.82,9526.82,-1.7886,6281.15,STOP LOSS
2020-06-07 13:00:00,2020-06-07 14:00:00,9511.78,9382.09142857143,9382.09142857143,-1.3635,6195.51,STOP LOSS
2020-06-07 15:00:00,2020-06-09 00:00:00,9454.98,9782.0,9311.315714285714,3.4587,6409.79,WIN
2020-06-11 13:00:00,2020-06-11 15:00:00,9721.37,9583.740000000002,9583.740000000002,-1.4157,6319.04,STOP LOSS
2020-06-11 16:00:00,2020-06-11 17:00:00,9521.54,9319.645714285714,9319.645714285714,-2.1204,6185.06,STOP LOSS
2020-06-14 15:00:00,2020-06-14 22:00:00,9347.64,9260.99,9260.99,-0.927,6127.72,STOP LOSS
2020-06-15 00:00:00,2020-06-15 03:00:00,9342.1,9223.294285714286,9223.294285714286,-1.2717,6049.79,STOP LOSS
2020-06-15 04:00:00,2020-06-15 05:00:00,9164.09,9017.795714285714,9017.795714285714,-1.5964,5953.22,STOP LOSS
2020-06-15 06:00:00,2020-06-15 21:00:00,9040.91,9477.35,8864.297142857142,4.8274,6240.6,WIN
2020-06-17 15:00:00,2020-06-17 19:00:00,9411.27,9302.90142857143,9302.90142857143,-1.1515,6168.74,STOP LOSS
2020-06-17 20:00:00,2020-06-20 23:00:00,9302.13,9375.01,9169.531428571428,0.7835,6217.07,WIN
2020-06-21 19:00:00,2020-06-22 05:00:00,9315.21,9411.29,9249.25857142857,1.0314,6281.2,WIN
2020-06-24 08:00:00,2020-06-24 10:00:00,9512.82,9420.378571428571,9420.378571428571,-0.9718,6220.16,STOP LOSS
2020-06-24 11:00:00,2020-06-24 15:00:00,9378.2,9252.801428571429,9252.801428571429,-1.3371,6136.99,STOP LOSS
2020-06-25 04:00:00,2020-06-27 19:00:00,9100.13,8953.628571428571,8953.628571428571,-1.6099,6038.19,STOP LOSS
2020-06-27 20:00:00,2020-06-28 15:00:00,8937.45,9154.0,8802.990000000002,2.423,6184.49,WIN
2020-06-29 14:00:00,2020-06-29 21:00:00,9049.08,9184.97,8962.24857142857,1.5017,6277.36,WIN
2020-07-02 16:00:00,2020-07-04 18:00:00,9048.92,9169.75,8939.464285714286,1.3353,6361.19,WIN
2020-07-05 10:00:00,2020-07-05 21:00:00,9019.58,8952.34,8952.34,-0.7455,6313.76,STOP LOSS
2020-07-07 10:00:00,2020-07-08 03:00:00,9228.27,9302.3,9145.56142857143,0.8022,6364.41,WIN
2020-07-09 15:00:00,2020-07-09 16:00:00,9294.19,9195.980000000001,9195.980000000001,-1.0567,6297.16,STOP LOSS
2020-07-09 17:00:00,2020-07-11 00:00:00,9220.79,9288.34,9119.420000000002,0.7326,6343.29,WIN
2020-07-13 20:00:00,2020-07-14 04:00:00,9234.56,9157.135714285714,9157.135714285714,-0.8384,6290.11,STOP LOSS
2020-07-15 16:00:00,2020-07-16 07:00:00,9204.98,9147.892857142857,9147.892857142857,-0.6202,6251.1,STOP LOSS
2020-07-16 08:00:00,2020-07-16 09:00:00,9123.69,9054.824285714287,9054.824285714287,-0.7548,6203.92,STOP LOSS
2020-07-16 10:00:00,2020-07-17 13:00:00,9069.96,9162.88,8994.525714285714,1.0245,6267.48,WIN
2020-07-19 06:00:00,2020-07-19 10:00:00,9143.79,9105.457142857143,9105.457142857143,-0.4192,6241.2,STOP LOSS
2020-07-19 11:00:00,2020-07-19 23:00:00,9124.93,9185.76,9088.898571428572,0.6666,6282.81,WIN
2020-07-22 08:00:00,2020-07-22 23:00:00,9302.0,9500.0,9235.658571428572,2.1286,6416.54,WIN
2020-08-02 05:00:00,2020-08-03 15:00:00,11170.8,11300.0,10675.73,1.1566,6490.75,WIN
2020-08-04 12:00:00,2020-08-05 06:00:00,11117.91,11295.56,10908.364285714286,1.5979,6594.47,WIN
2020-08-07 15:00:00,2020-08-07 17:00:00,11630.56,11449.07,11449.07,-1.5605,6491.56,STOP LOSS
2020-08-07 18:00:00,2020-08-08 10:00:00,11536.98,11742.13,11316.99,1.7782,6607.0,WIN
2020-08-09 06:00:00,2020-08-10 02:00:00,11640.51,11851.08,11502.158571428572,1.8089,6726.51,WIN
2020-08-11 07:00:00,2020-08-11 13:00:00,11751.77,11594.762857142858,11594.762857142858,-1.336,6636.64,STOP LOSS
2020-08-11 15:00:00,2020-08-11 16:00:00,11574.49,11381.338571428572,11381.338571428572,-1.6688,6525.89,STOP LOSS
2020-08-11 17:00:00,2020-08-11 20:00:00,11425.07,11194.732857142857,11194.732857142857,-2.0161,6394.33,STOP LOSS
2020-08-11 21:00:00,2020-08-13 22:00:00,11212.61,11685.64,10931.67142857143,4.2187,6664.09,WIN
2020-08-16 11:00:00,2020-08-17 14:00:00,11789.83,12119.5,11635.067142857144,2.7962,6850.43,WIN
2020-08-18 12:00:00,2020-08-18 14:00:00,12165.76,11994.565714285714,11994.565714285714,-1.4072,6754.03,STOP LOSS
2020-08-18 15:00:00,2020-08-19 04:00:00,11941.37,11713.172857142858,11713.172857142858,-1.911,6624.96,STOP LOSS
2020-08-21 10:00:00,2020-08-21 12:00:00,11776.48,11675.818571428572,11675.818571428572,-0.8548,6568.34,STOP LOSS
2020-08-21 14:00:00,2020-08-21 21:00:00,11697.29,11569.815714285716,11569.815714285716,-1.0898,6496.76,STOP LOSS
2020-08-21 22:00:00,2020-08-24 07:00:00,11535.1,11752.72,11347.725714285714,1.8866,6619.32,WIN
2020-08-25 03:00:00,2020-08-25 07:00:00,11680.1,11588.891428571429,11588.891428571429,-0.7809,6567.63,STOP LOSS
2020-08-25 08:00:00,2020-08-25 12:00:00,11586.41,11484.021428571428,11484.021428571428,-0.8837,6509.6,STOP LOSS
2020-08-25 13:00:00,2020-08-25 14:00:00,11491.76,11356.998571428572,11356.998571428572,-1.1727,6433.26,STOP LOSS
2020-08-25 15:00:00,2020-08-25 17:00:00,11392.45,11238.59142857143,11238.59142857143,-1.3505,6346.38,STOP LOSS
2020-08-25 18:00:00,2020-08-26 15:00:00,11230.86,11440.25,11026.387142857144,1.8644,6464.7,WIN
2020-08-27 12:00:00,2020-08-27 17:00:00,11310.01,11187.472857142857,11187.472857142857,-1.0834,6394.66,STOP LOSS
2020-08-27 18:00:00,2020-08-29 08:00:00,11191.36,11558.28,10995.695714285714,3.2786,6604.31,WIN
2020-08-31 09:00:00,2020-09-01 06:00:00,11580.16,11794.55,11482.787142857142,1.8514,6726.58,WIN
2020-09-02 08:00:00,2020-09-02 10:00:00,11723.59,11565.635714285714,11565.635714285714,-1.3473,6635.95,STOP LOSS
2020-09-02 11:00:00,2020-09-02 13:00:00,11574.26,11342.222857142857,11342.222857142857,-2.0048,6502.92,STOP LOSS
2020-09-02 14:00:00,2020-09-03 12:00:00,11338.55,11097.971428571429,11097.971428571429,-2.1218,6364.94,STOP LOSS
2020-09-03 13:00:00,2020-09-03 15:00:00,10818.92,10545.18142857143,10545.18142857143,-2.5302,6203.9,STOP LOSS
2020-09-03 16:00:00,2020-09-03 23:00:00,10670.28,10326.255714285715,10326.255714285715,-3.2241,6003.87,STOP LOSS
2020-09-04 00:00:00,2020-09-07 23:00:00,10138.29,10385.49,9668.17142857143,2.4383,6150.27,WIN
2020-09-08 12:00:00,2020-09-10 02:00:00,9981.74,10380.41,9773.23,3.994,6395.91,WIN
2020-09-12 14:00:00,2020-09-12 19:00:00,10294.01,10452.0,10219.407142857144,1.5348,6494.07,WIN
2020-09-13 12:00:00,2020-09-13 16:00:00,10324.88,10207.064285714285,10207.064285714285,-1.1411,6419.97,STOP LOSS
2020-09-18 18:00:00,2020-09-19 12:00:00,10834.43,11139.69,10714.708571428571,2.8175,6600.85,WIN
2020-09-20 13:00:00,2020-09-20 16:00:00,10850.63,10732.082857142857,10732.082857142857,-1.0925,6528.73,STOP LOSS
2020-09-21 10:00:00,2020-09-21 12:00:00,10700.01,10563.57,10563.57,-1.2751,6445.48,STOP LOSS
2020-09-21 13:00:00,2020-09-21 14:00:00,10570.22,10416.198571428571,10416.198571428571,-1.4571,6351.56,STOP LOSS
2020-09-21 15:00:00,2020-09-22 22:00:00,10413.55,10547.17,10216.817142857142,1.2831,6433.06,WIN
2020-09-23 19:00:00,2020-09-23 20:00:00,10409.14,10295.92,10295.92,-1.0877,6363.09,STOP LOSS
2020-09-23 21:00:00,2020-09-24 16:00:00,10230.4,10545.07,10098.525714285714,3.0758,6558.81,WIN
2020-09-27 10:00:00,2020-09-28 01:00:00,10629.79,10888.68,10535.507142857145,2.4355,6718.55,WIN
2020-09-29 00:00:00,2020-09-30 00:00:00,10696.11,10840.58,10567.99142857143,1.3507,6809.29,WIN
2020-10-01 17:00:00,2020-10-03 18:00:00,10522.72,10581.71,10372.704285714286,0.5606,6847.47,WIN
2020-10-06 14:00:00,2020-10-06 18:00:00,10676.64,10598.25,10598.25,-0.7342,6797.19,STOP LOSS
2020-10-06 19:00:00,2020-10-07 19:00:00,10602.78,10663.97,10483.002857142857,0.5771,6836.42,WIN
2020-10-08 08:00:00,2020-10-08 09:00:00,10592.22,10534.005714285713,10534.005714285713,-0.5496,6798.85,STOP LOSS
2020-10-08 10:00:00,2020-10-08 14:00:00,10563.09,10736.72,10496.16857142857,1.6437,6910.6,WIN
2020-10-11 00:00:00,2020-10-11 11:00:00,11293.22,11397.02,11185.89,0.9191,6974.12,WIN
2020-10-12 11:00:00,2020-10-12 14:00:00,11264.79,11489.08,11150.642857142857,1.9911,7112.98,WIN
2020-10-13 14:00:00,2020-10-14 14:00:00,11349.7,11530.98,11208.102857142858,1.5972,7226.59,WIN
2020-10-14 16:00:00,2020-10-15 18:00:00,11320.76,11461.57,11175.844285714285,1.2438,7316.48,WIN
2020-10-23 17:00:00,2020-10-24 15:00:00,12788.19,13067.01,12604.338571428572,2.1803,7476.0,WIN
2020-10-26 17:00:00,2020-10-27 11:00:00,12845.31,13262.74,12613.772857142856,3.2497,7718.94,WIN
2020-10-28 12:00:00,2020-10-28 14:00:00,13318.33,13008.72,13008.72,-2.3247,7539.5,STOP LOSS
2020-10-28 15:00:00,2020-10-29 15:00:00,13069.26,13427.01,12719.542857142857,2.7373,7745.88,WIN
2020-11-02 09:00:00,2020-11-02 12:00:00,13446.65,13227.681428571428,13227.681428571428,-1.6284,7619.75,STOP LOSS
2020-11-02 13:00:00,2020-11-03 14:00:00,13297.57,13699.71,13047.917142857143,3.0242,7850.18,WIN
2020-11-07 15:00:00,2020-11-07 18:00:00,15297.77,15022.76,15022.76,-1.7977,7709.06,STOP LOSS
2020-11-07 19:00:00,2020-11-07 20:00:00,14927.96,14507.282857142856,14507.282857142856,-2.818,7491.81,STOP LOSS
2020-11-09 15:00:00,2020-11-11 01:00:00,15081.46,15475.03,14626.135714285714,2.6096,7687.32,WIN
2020-11-14 09:00:00,2020-11-14 17:00:00,15959.0,15721.74142857143,15721.74142857143,-1.4867,7573.03,STOP LOSS
2020-11-15 18:00:00,2020-11-16 07:00:00,15888.09,16238.0,15660.132857142857,2.2023,7739.82,WIN
2020-11-19 09:00:00,2020-11-19 15:00:00,17533.43,18116.85,17110.55142857143,3.3275,7997.36,WIN
2020-11-22 02:00:00,2020-11-22 09:00:00,18470.39,18134.295714285712,18134.295714285712,-1.8196,7851.84,STOP LOSS
2020-11-22 11:00:00,2020-11-24 09:00:00,18172.44,18613.8,17691.715714285714,2.4287,8042.54,WIN
2020-11-25 05:00:00,2020-11-26 03:00:00,18685.82,18248.575714285715,18248.575714285715,-2.34,7854.34,STOP LOSS
2020-11-26 04:00:00,2020-11-26 08:00:00,17927.98,17220.885714285716,17220.885714285716,-3.9441,7544.56,STOP LOSS
2020-11-26 09:00:00,2020-11-28 14:00:00,16878.8,17356.03,15943.704285714286,2.8274,7757.87,WIN
2020-12-01 13:00:00,2020-12-03 09:00:00,18550.25,19378.79,17801.472857142857,4.4665,8104.38,WIN
2020-12-04 04:00:00,2020-12-04 11:00:00,19162.62,18836.182857142856,18836.182857142856,-1.7035,7966.32,STOP LOSS
2020-12-04 12:00:00,2020-12-06 01:00:00,18834.48,19268.81,18432.53,2.306,8150.02,WIN
2020-12-07 19:00:00,2020-12-08 12:00:00,18938.51,18690.705714285712,18690.705714285712,-1.3085,8043.38,STOP LOSS
2020-12-08 23:00:00,2020-12-09 07:00:00,18336.5,17954.928571428572,17954.928571428572,-2.0809,7876.01,STOP LOSS
2020-12-10 11:00:00,2020-12-11 01:00:00,18145.0,17846.461428571427,17846.461428571427,-1.6453,7746.42,STOP LOSS
2020-12-11 02:00:00,2020-12-12 01:00:00,17901.44,18342.05,17539.89,2.4613,7937.09,WIN
2020-12-18 14:00:00,2020-12-19 15:00:00,22571.79,23296.96,21966.05,3.2127,8192.08,WIN
2020-12-21 11:00:00,2020-12-22 14:00:00,22446.39,23487.2,21725.825714285715,4.6369,8571.94,WIN
2020-12-23 12:00:00,2020-12-24 23:00:00,23064.01,23707.85,22403.101428571426,2.7915,8811.23,WIN
2020-12-27 21:00:00,2020-12-30 00:00:00,26219.88,27385.0,24824.617142857143,4.4437,9202.77,WIN
2020-12-31 15:00:00,2021-01-02 06:00:00,28371.52,29589.99,27575.801428571427,4.2947,9598.0,WIN
2021-01-04 08:00:00,2021-01-04 09:00:00,32068.84,30600.219999999998,30600.219999999998,-4.5796,9158.45,STOP LOSS
2021-01-04 10:00:00,2021-01-05 19:00:00,31038.35,33372.83,29078.66714285714,7.5213,9847.28,WIN
2021-01-10 12:00:00,2021-01-10 17:00:00,39175.09,37786.53571428571,37786.53571428571,-3.5445,9498.25,STOP LOSS
2021-01-10 18:00:00,2021-01-10 20:00:00,38571.95,36844.40285714286,36844.40285714286,-4.4788,9072.84,STOP LOSS
2021-01-11 04:00:00,2021-01-11 14:00:00,35438.23,32512.08285714286,32512.08285714286,-8.257,8323.7,STOP LOSS
2021-01-13 01:00:00,2021-01-13 22:00:00,32526.93,37291.25,30208.795714285716,14.6473,9542.89,WIN
2021-01-15 06:00:00,2021-01-15 15:00:00,37808.9,36385.41428571429,36385.41428571429,-3.7649,9183.61,STOP LOSS
2021-01-15 16:00:00,2021-01-18 13:00:00,35610.79,36981.4,33805.41714285714,3.8489,9537.07,WIN
2021-01-20 00:00:00,2021-01-20 04:00:00,35901.94,34744.41714285714,34744.41714285714,-3.2241,9229.58,STOP LOSS
2021-01-21 09:00:00,2021-01-21 12:00:00,33237.74,31893.642857142855,31893.642857142855,-4.0439,8856.35,STOP LOSS
2021-01-21 15:00:00,2021-01-22 00:00:00,31181.74,29471.538571428573,29471.538571428573,-5.4846,8370.61,STOP LOSS
2021-01-23 12:00:00,2021-01-24 05:00:00,31643.9,32811.77,30366.00285714286,3.6907,8679.54,WIN
2021-01-24 20:00:00,2021-01-25 04:00:00,31306.29,33568.17,30444.11,7.225,9306.64,WIN
2021-01-26 04:00:00,2021-01-26 23:00:00,31520.25,32733.81,30137.62285714286,3.8501,9664.96,WIN
2021-01-27 12:00:00,2021-01-27 14:00:00,30635.74,29588.260000000002,29588.260000000002,-3.4191,9334.5,STOP LOSS
2021-01-27 15:00:00,2021-01-28 17:00:00,29573.98,32425.71,28309.574285714287,9.6427,10234.59,WIN
2021-01-31 10:00:00,2021-01-31 17:00:00,33300.01,32428.988571428574,32428.988571428574,-2.6157,9966.89,STOP LOSS
2021-01-31 18:00:00,2021-02-01 09:00:00,32302.32,34475.57,31210.844285714284,6.7278,10637.45,WIN
2021-02-04 16:00:00,2021-02-05 14:00:00,36564.23,38272.33,35128.14857142857,4.6715,11134.38,WIN
2021-02-07 02:00:00,2021-02-07 16:00:00,38627.36,37436.34285714286,37436.34285714286,-3.0834,10791.06,STOP LOSS
2021-02-10 13:00:00,2021-02-10 15:00:00,45655.13,44216.16857142857,44216.16857142857,-3.1518,10450.95,STOP LOSS
2021-02-10 16:00:00,2021-02-11 11:00:00,44354.5,46279.81,42653.10285714286,4.3407,10904.6,WIN
2021-02-12 15:00:00,2021-02-14 06:00:00,46542.6,48929.18,45186.27857142857,5.1277,11463.76,WIN
2021-02-15 02:00:00,2021-02-15 04:00:00,48011.45,46476.96142857143,46476.96142857143,-3.1961,11097.37,STOP LOSS
2021-02-15 05:00:00,2021-02-16 04:00:00,46866.56,49624.02,45360.74428571428,5.8836,11750.29,WIN
2021-02-22 04:00:00,2021-02-22 10:00:00,55858.99,54100.40285714286,54100.40285714286,-3.1483,11380.36,STOP LOSS
2021-02-22 13:00:00,2021-02-22 14:00:00,53784.14,51185.759999999995,51185.759999999995,-4.8311,10830.57,STOP LOSS
2021-02-23 03:00:00,2021-02-23 08:00:00,51218.75,47888.01571428571,47888.01571428571,-6.503,10126.26,STOP LOSS
2021-02-23 09:00:00,2021-02-24 04:00:00,46562.33,50869.77,42888.06428571429,9.2509,11063.03,WIN
2021-02-25 22:00:00,2021-02-26 00:00:00,48102.01,46000.315714285716,46000.315714285716,-4.3692,10579.66,STOP LOSS
2021-02-26 01:00:00,2021-02-26 07:00:00,46807.84,44475.64142857143,44475.64142857143,-4.9825,10052.53,STOP LOSS
2021-02-27 23:00:00,2021-02-28 04:00:00,45828.44,44278.51714285714,44278.51714285714,-3.382,9712.55,STOP LOSS
2021-02-28 05:00:00,2021-03-01 01:00:00,44384.38,46217.18,42642.75714285714,4.1294,10113.62,WIN
2021-03-02 17:00:00,2021-03-03 09:00:00,47519.58,50909.4,46120.25428571429,7.1335,10835.08,WIN
2021-03-04 04:00:00,2021-03-04 18:00:00,49574.89,47826.782857142854,47826.782857142854,-3.5262,10453.01,STOP LOSS
2021-03-04 19:00:00,2021-03-05 20:00:00,47600.0,49285.76,45668.99,3.5415,10823.2,WIN
2021-03-06 14:00:00,2021-03-07 10:00:00,47320.3,50942.82,46279.20428571429,7.6553,11651.75,WIN
2021-03-11 09:00:00,2021-03-13 11:00:00,54761.01,59448.2,53092.0,8.5594,12649.07,WIN
2021-03-14 14:00:00,2021-03-15 00:00:00,59940.0,58767.908571428576,58767.908571428576,-1.9554,12401.72,STOP LOSS
2021-03-15 06:00:00,2021-03-15 07:00:00,59019.39,57449.14428571428,57449.14428571428,-2.6606,12071.77,STOP LOSS
2021-03-15 08:00:00,2021-03-15 09:00:00,57789.75,56045.194285714286,56045.194285714286,-3.0188,11707.35,STOP LOSS
2021-03-15 10:00:00,2021-03-16 01:00:00,55871.29,53648.30714285714,53648.30714285714,-3.9788,11241.54,STOP LOSS
2021-03-17 10:00:00,2021-03-17 19:00:00,54763.59,57575.51,53363.998571428565,5.1347,11818.75,WIN
2021-03-18 20:00:00,2021-03-20 12:00:00,57294.12,59242.91,55654.04714285715,3.4014,12220.75,WIN
2021-03-21 03:00:00,2021-03-21 09:00:00,57615.33,56524.41714285715,56524.41714285715,-1.8934,11989.36,STOP LOSS
2021-03-21 10:00:00,2021-03-22 20:00:00,55960.52,54600.55428571429,54600.55428571429,-2.4302,11697.99,STOP LOSS
2021-03-22 21:00:00,2021-03-24 09:00:00,54504.94,56280.4,52865.397142857146,3.2574,12079.05,WIN
2021-03-24 23:00:00,2021-03-25 12:00:00,52534.03,50841.17,50841.17,-3.2224,11689.81,STOP LOSS
2021-03-28 13:00:00,2021-03-29 09:00:00,55525.25,57129.58,54602.15714285714,2.8894,12027.57,WIN
2021-03-31 08:00:00,2021-04-02 03:00:00,58173.82,59718.09,56949.637142857144,2.6546,12346.85,WIN
2021-04-02 21:00:00,2021-04-03 18:00:00,58670.65,57930.43714285715,57930.43714285715,-1.2616,12191.08,STOP LOSS
2021-04-03 19:00:00,2021-04-03 22:00:00,58455.36,57495.881428571425,57495.881428571425,-1.6414,11990.98,STOP LOSS
2021-04-03 23:00:00,2021-04-04 01:00:00,57556.76,56461.42428571428,56461.42428571428,-1.9031,11762.78,STOP LOSS
2021-04-05 05:00:00,2021-04-05 15:00:00,57285.19,59173.64,56606.24428571429,3.2966,12150.55,WIN
2021-04-06 11:00:00,2021-04-06 14:00:00,58365.0,57504.362857142856,57504.362857142856,-1.4746,11971.38,STOP LOSS
2021-04-06 15:00:00,2021-04-07 09:00:00,57949.27,57052.46571428571,57052.46571428571,-1.5476,11786.12,STOP LOSS
2021-04-07 11:00:00,2021-04-08 07:00:00,56787.51,57125.98,55391.985714285714,0.596,11856.37,WIN
2021-04-14 18:00:00,2021-04-15 20:00:00,62250.14,63363.29,60306.282857142854,1.7882,12068.38,WIN
2021-04-16 05:00:00,2021-04-16 09:00:00,61658.05,60475.13428571429,60475.13428571429,-1.9185,11836.85,STOP LOSS
2021-04-16 10:00:00,2021-04-18 00:00:00,60643.8,59329.16714285715,59329.16714285715,-2.1678,11580.25,STOP LOSS
2021-04-18 04:00:00,2021-04-22 19:00:00,55000.01,52327.48142857143,52327.48142857143,-4.8591,11017.55,STOP LOSS
2021-04-22 20:00:00,2021-04-22 21:00:00,52923.54,51004.684285714284,51004.684285714284,-3.6257,10618.08,STOP LOSS
2021-04-22 22:00:00,2021-04-23 02:00:00,51679.97,49639.474285714285,49639.474285714285,-3.9483,10198.85,STOP LOSS
2021-04-23 03:00:00,2021-04-23 08:00:00,50000.0,47587.25428571428,47587.25428571428,-4.8255,9706.7,STOP LOSS
2021-04-24 11:00:00,2021-04-25 21:00:00,48991.36,47687.381428571425,47687.381428571425,-2.6617,9448.34,STOP LOSS
2021-04-25 22:00:00,2021-04-26 02:00:00,47598.87,51920.39,46057.09285714286,9.079,10306.16,WIN
2021-04-28 07:00:00,2021-04-29 16:00:00,54144.18,53172.22142857143,53172.22142857143,-1.7951,10121.15,STOP LOSS
2021-04-29 17:00:00,2021-04-30 14:00:00,52972.0,55989.31,51816.364285714284,5.696,10697.66,WIN
2021-05-02 04:00:00,2021-05-03 01:00:00,56450.19,57407.85,55497.26142857143,1.6965,10879.14,WIN
2021-05-03 21:00:00,2021-05-04 00:00:00,56783.93,55551.61571428572,55551.61571428572,-2.1702,10643.05,STOP LOSS
2021-05-04 01:00:00,2021-05-04 15:00:00,55294.47,53638.147142857146,53638.147142857146,-2.9955,10324.24,STOP LOSS
2021-05-04 16:00:00,2021-05-05 14:00:00,53802.54,56247.16,52286.91857142857,4.5437,10793.34,WIN
2021-05-06 19:00:00,2021-05-07 13:00:00,55752.54,57459.27,54277.26714285715,3.0613,11123.75,WIN
2021-05-09 13:00:00,2021-05-10 04:00:00,56433.54,59356.77,54848.77,5.18,11699.96,WIN
2021-05-10 15:00:00,2021-05-10 20:00:00,56831.59,55414.23571428571,55414.23571428571,-2.494,11408.16,STOP LOSS
2021-05-10 21:00:00,2021-05-12 01:00:00,55246.69,57344.48,53246.21142857143,3.7971,11841.35,WIN
2021-05-12 16:00:00,2021-05-12 18:00:00,55479.13,54045.55142857142,54045.55142857142,-2.584,11535.37,STOP LOSS
2021-05-12 19:00:00,2021-05-12 22:00:00,54082.52,52471.369999999995,52471.369999999995,-2.9791,11191.72,STOP LOSS
2021-05-12 23:00:00,2021-05-13 00:00:00,52938.97,50361.705714285716,50361.705714285716,-4.8684,10646.87,STOP LOSS
2021-05-13 01:00:00,2021-05-16 17:00:00,49661.12,46446.15285714286,46446.15285714286,-6.4738,9957.61,STOP LOSS
2021-05-16 19:00:00,2021-05-17 03:00:00,45409.99,43388.26142857143,43388.26142857143,-4.4522,9514.28,STOP LOSS
2021-05-17 17:00:00,2021-05-19 04:00:00,42566.1,39994.135714285716,39994.135714285716,-6.0423,8939.4,STOP LOSS
2021-05-19 05:00:00,2021-05-19 11:00:00,39307.66,37123.357142857145,37123.357142857145,-5.5569,8442.64,STOP LOSS
2021-05-19 13:00:00,2021-05-22 11:00:00,35234.62,38337.98,30563.445714285717,8.8077,9186.25,WIN
2021-05-23 06:00:00,2021-05-23 08:00:00,36879.99,35380.87714285714,35380.87714285714,-4.0648,8812.84,STOP LOSS
2021-05-23 09:00:00,2021-05-23 16:00:00,34376.0,32537.767142857145,32537.767142857145,-5.3474,8341.58,STOP LOSS
2021-05-25 12:00:00,2021-05-26 04:00:00,36537.17,39503.98,34749.95428571429,8.12,9018.91,WIN
